,Seed,Errors,Size,Safe
1993,1993,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
1994,1994,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
1995,1995,[],8,True
1996,1996,[],21,True
1997,1997,[],6,True
1998,1998,[],8,True
1999,1999,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2000,2000,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2001,2001,[],18,True
2002,2002,[],18,True
2003,2003,[],18,True
2004,2004,[],18,True
2005,2005,[],18,True
2006,2006,[],23,True
2007,2007,[],23,True
2008,2008,[],18,False
2009,2009,[],11,True
2010,2010,[],18,False
2011,2011,[],18,False
2012,2012,[],21,True
2013,2013,[],21,True
2014,2014,[],23,True
2015,2015,[],18,False
2016,2016,[],9,True
2017,2017,[],6,True
2018,2018,[],6,True
2019,2019,[3],23,False
2020,2020,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",22,True
2021,2021,[],20,False
2022,2022,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
2023,2023,[],21,False
2024,2024,[],21,False
2025,2025,[],8,False
2026,2026,[],18,True
2027,2027,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2028,2028,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
2029,2029,[],18,False
2030,2030,[],24,True
2031,2031,[],31,False
2032,2032,[],23,False
2033,2033,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
2034,2034,[],6,True
2035,2035,[],13,False
2036,2036,[],22,True
2037,2037,[],18,True
2038,2038,[],6,True
2039,2039,[],6,True
2040,2040,[],26,False
2041,2041,[],18,False
2042,2042,[],18,False
2043,2043,[],6,True
2044,2044,"[3, 1, 2]",14,False
2045,2045,[],18,True
2046,2046,[],18,True
2047,2047,[],21,True
2048,2048,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
2049,2049,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 28 (1-17), variables result and b1 will be merged to v0']",33,True
2050,2050,[],40,True
2051,2051,[],18,False
2052,2052,[],22,True
2053,2053,[],6,True
2054,2054,[],18,False
2055,2055,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",19,True
2056,2056,[],6,True
2057,2057,[],18,True
2058,2058,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2059,2059,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2060,2060,[],18,False
2061,2061,[],18,False
2062,2062,[],9,True
2063,2063,[],18,True
2064,2064,[],18,True
2065,2065,[],18,True
2066,2066,[],18,True
2067,2067,[],24,False
2068,2068,[],18,True
2069,2069,[],18,True
2070,2070,[],18,True
2071,2071,[],18,True
2072,2072,[],17,True
2073,2073,"[1, 2]",9,True
2074,2074,[],21,True
2075,2075,[],21,True
2076,2076,[],63,True
2077,2077,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2078,2078,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
2079,2079,[],18,True
2080,2080,[],21,True
2081,2081,[],21,True
2082,2082,[],21,True
2083,2083,[],21,True
2084,2084,[],9,True
2085,2085,[],18,False
2086,2086,[],18,False
2087,2087,"[3, 3, 3, 6]",65,False
2088,2088,[],6,True
2089,2089,"[3, 1, 2]",63,False
2090,2090,"[5, 2]",54,False
2091,2091,"[3, 1, 2]",54,False
2092,2092,[],45,True
2093,2093,[],18,False
2094,2094,"[3, 6]",61,True
2095,2095,[],61,False
2096,2096,[],43,True
2097,2097,"[8, 9, 2]",43,False
2098,2098,[],6,True
2099,2099,[],35,True
2100,2100,[],18,False
2101,2101,[],18,False
2102,2102,[],18,True
2103,2103,[],6,True
2104,2104,[],25,False
2105,2105,[],22,False
2106,2106,[],15,True
2107,2107,[],20,False
2108,2108,[],8,True
2109,2109,[],23,True
2110,2110,[],22,True
2111,2111,[],22,True
2112,2112,[],42,True
2113,2113,[],16,False
2114,2114,[],18,True
2115,2115,[],18,True
2116,2116,[],20,False
2117,2117,"[3, 1, 2]",26,False
2118,2118,"[3, 1, 2]",26,False
2119,2119,[],35,False
2120,2120,[],33,True
2121,2121,[],18,True
2122,2122,[],33,True
2123,2123,[],18,True
2124,2124,[],6,True
2125,2125,[],18,True
2126,2126,[],6,True
2127,2127,"[0, 1, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (1-17), variables result and b1 will be merged to v0']",26,False
2128,2128,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2129,2129,[],17,True
2130,2130,[],6,True
2131,2131,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 9 (23-25): typing error: can not implicitly cast U16[5] into U64']",25,True
2132,2132,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",22,True
2133,2133,[],18,True
2134,2134,[],18,True
2135,2135,[],18,True
2136,2136,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",22,True
2137,2137,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
2138,2138,[],18,True
2139,2139,[],15,True
2140,2140,[],18,True
2141,2141,[],18,True
2142,2142,[],11,True
2143,2143,[],18,True
2144,2144,[],18,True
2145,2145,[],8,True
2146,2146,[],6,True
2147,2147,[],8,True
2148,2148,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2149,2149,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",21,True
2150,2150,[],9,True
2151,2151,[],23,False
2152,2152,[],18,False
2153,2153,[],18,False
2154,2154,"[3, 6]",40,False
2155,2155,[],40,True
2156,2156,"[3, 1, 2]",39,False
2157,2157,"[1, 2]",33,True
2158,2158,"[4, 2]",33,True
2159,2159,[],25,True
2160,2160,[],18,True
2161,2161,[],18,True
2162,2162,[],18,True
2163,2163,[],14,True
2164,2164,[],11,True
2165,2165,[],18,True
2166,2166,[],18,True
2167,2167,[],21,True
2168,2168,[],23,True
2169,2169,[],6,True
2170,2170,[],20,False
2171,2171,[],17,True
2172,2172,[],18,True
2173,2173,[],18,True
2174,2174,[],18,True
2175,2175,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2176,2176,[],6,True
2177,2177,"[0, 13, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 18 (1-17), variables result and b1 will be merged to v0']",24,False
2178,2178,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 17 (1-17), variables result and b1 will be merged to v0']",22,True
2179,2179,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",23,True
2180,2180,[],22,False
2181,2181,[],18,False
2182,2182,[],18,False
2183,2183,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2184,2184,[],18,False
2185,2185,[],18,False
2186,2186,[],8,True
2187,2187,[],8,True
2188,2188,[],6,True
2189,2189,[],20,False
2190,2190,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2191,2191,[],6,True
2192,2192,[],18,True
2193,2193,[],21,True
2194,2194,[],6,True
2195,2195,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
2196,2196,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
2197,2197,[],22,True
2198,2198,"[1, 2]",20,False
2199,2199,[],19,True
2200,2200,[],19,True
2201,2201,[],33,False
2202,2202,[],21,True
2203,2203,[],21,True
2204,2204,[],18,True
2205,2205,[],18,True
2206,2206,[],18,True
2207,2207,[],18,True
2208,2208,[],19,True
2209,2209,[],22,False
2210,2210,[],6,True
2211,2211,[],24,False
2212,2212,[],24,False
2213,2213,[],18,True
2214,2214,[],18,True
2215,2215,[],10,False
2216,2216,[],18,False
2217,2217,[],10,False
2218,2218,[],18,False
2219,2219,[],18,False
2220,2220,[],18,False
2221,2221,"[3, 3, 6, 'Fatal error: exception Failure(""Linexpr1.set_coeff: unknown variable ael_v3_64_1 in the environment"")']",80,True
2222,2222,[],18,False
2223,2223,"[8, 9, 2]",57,False
2224,2224,[],6,True
2225,2225,"[3, 6]",72,False
2226,2226,[],6,True
2227,2227,"[3, 6]",61,False
2228,2228,[],53,True
2229,2229,"[4, 2]",66,False
2230,2230,[],53,True
2231,2231,[],6,True
2232,2232,[6],44,False
2233,2233,[],51,True
2234,2234,[],43,True
2235,2235,[],53,False
2236,2236,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
2237,2237,[],18,True
2238,2238,[],8,True
2239,2239,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 34 (1-17), variables result and b1 will be merged to v0']",40,True
2240,2240,"[1, 2]",25,False
2241,2241,[],8,True
2242,2242,[],19,True
2243,2243,[],27,False
2244,2244,"[13, 2]",31,True
2245,2245,[],21,True
2246,2246,[],21,True
2247,2247,[],20,False
2248,2248,[],18,True
2249,2249,[],6,True
2250,2250,[],18,True
2251,2251,[],18,True
2252,2252,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2253,2253,[],23,True
2254,2254,[],26,True
2255,2255,[6],18,False
2256,2256,[],18,True
2257,2257,[],18,True
2258,2258,[],18,False
2259,2259,[],18,False
2260,2260,[],21,False
2261,2261,[],21,False
2262,2262,"[1, 2]",20,False
2263,2263,[],9,True
2264,2264,[],27,False
2265,2265,[],25,True
2266,2266,[],22,False
2267,2267,[],22,False
2268,2268,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2269,2269,[],18,True
2270,2270,"[3, 'Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",30,True
2271,2271,[],20,False
2272,2272,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2273,2273,[],15,True
2274,2274,[],20,True
2275,2275,"[18, 19, 9, 9, 9, 2]",120,False
2276,2276,[],20,False
2277,2277,[],18,True
2278,2278,"[3, 6]",108,True
2279,2279,[],6,True
2280,2280,[],18,True
2281,2281,[],43,True
2282,2282,[6],40,True
2283,2283,[],8,True
2284,2284,[],40,True
2285,2285,[],31,False
2286,2286,[],25,False
2287,2287,[],13,False
2288,2288,[],20,False
2289,2289,[],8,True
2290,2290,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2291,2291,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2292,2292,[],18,True
2293,2293,[],18,True
2294,2294,"['Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2295,2295,[],18,True
2296,2296,[],22,False
2297,2297,"[7, 2]",20,False
2298,2298,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2299,2299,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2300,2300,[],20,False
2301,2301,[],37,True
2302,2302,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,False
2303,2303,[],18,True
2304,2304,[],6,True
2305,2305,[],6,True
2306,2306,[],21,True
2307,2307,"['Fatal error: exception Failure(""Environment.dim_of_var: unknown variable in the environment"")']",23,True
2308,2308,[],18,False
2309,2309,[],18,True
2310,2310,[],18,True
2311,2311,[],8,True
2312,2312,[],6,True
2313,2313,[],6,True
2314,2314,[],6,True
2315,2315,[],18,False
2316,2316,[],18,False
2317,2317,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2318,2318,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2319,2319,[],18,False
2320,2320,[],18,False
2321,2321,[],10,False
2322,2322,[],18,False
2323,2323,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 35 (17-24): typing error: can not implicitly cast U32 into U64']",82,True
2324,2324,"[12, 7, 2, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 75 (13-18), the expression input will not be evaluated to a constant expression, inlining will introduce an assigment']",81,False
2325,2325,"[1, 2]",74,True
2326,2326,[],18,True
2327,2327,[],8,True
2328,2328,[],6,True
2329,2329,[],6,True
2330,2330,[6],55,False
2331,2331,"[3, 3, 6]",56,True
2332,2332,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2333,2333,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
2334,2334,[],6,True
2335,2335,[],18,True
2336,2336,[],18,True
2337,2337,"[1, 2]",24,True
2338,2338,[],6,True
2339,2339,[],18,True
2340,2340,[],36,True
2341,2341,[],26,True
2342,2342,[],18,True
2343,2343,[],18,True
2344,2344,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0']",20,False
2345,2345,"[4, 2]",17,False
2346,2346,[],22,True
2347,2347,[],21,True
2348,2348,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (1-17), variables result and b1 will be merged to v0']",26,False
2349,2349,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 20 (1-17), variables result and b1 will be merged to v0']",25,True
2350,2350,"[7, 2]",17,True
2351,2351,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 16 (1-17), variables result and b1 will be merged to v0']",21,True
2352,2352,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2353,2353,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
2354,2354,[],18,True
2355,2355,[],18,False
2356,2356,[],18,False
2357,2357,[],27,True
2358,2358,[],18,True
2359,2359,[],18,True
2360,2360,[],6,True
2361,2361,[],27,False
2362,2362,[],12,False
2363,2363,[],15,True
2364,2364,[],18,False
2365,2365,[],6,True
2366,2366,[],18,False
2367,2367,[],18,True
2368,2368,[],18,True
2369,2369,[],18,True
2370,2370,"[1, 2]",16,True
2371,2371,[],6,True
2372,2372,[],20,False
2373,2373,[],8,True
2374,2374,[],19,True
2375,2375,[],6,True
2376,2376,[],18,True
2377,2377,[],18,True
2378,2378,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",20,True
2379,2379,[],15,True
2380,2380,"[11, '/Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 9 (23-25): typing error: can not implicitly cast U64[5] into U64']",25,True
2381,2381,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",23,True
2382,2382,[],12,False
2383,2383,[],18,True
2384,2384,[],18,True
2385,2385,[],18,True
2386,2386,"[7, 2]",23,True
2387,2387,[],18,True
2388,2388,[],18,True
2389,2389,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 14 (1-17), variables result and b1 will be merged to v0']",20,True
2390,2390,"[6, 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",22,True
2391,2391,[],42,True
2392,2392,[],18,True
2393,2393,[],18,True
2394,2394,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",17,True
2395,2395,[],21,True
2396,2396,[],38,True
2397,2397,"[8, 9, 2]",35,False
2398,2398,[],32,False
2399,2399,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0']",18,True
2400,2400,"[0, 'WARNING: at /Users/thorjakobsen/GIT/jasmin/compiler/tests/jasminFuzzer/test.jazz: line 12 (1-17), variables result and b1 will be merged to v0', 'Fatal error: exception File ""src/safety.ml"", line 3550, characters 16-22: Assertion failed']",18,True
2401,2401,"[3, 6]",58,False
2402,2402,[],18,True
